thread_id,opening_text,created_at,n_turns,dt,month
906639,"@115858 your new update has destroyed my phone. Rendom apps playing music when not open, phone freezes 3+/day, slow, no battery life. Le sigh",Sat Oct 21 00:03:26 +0000 2017,4,2017-10-21 00:03:26+00:00,2017-10
906642,"@AppleSupport, so.. can y'all fix the fact that I can no longer use my Watch to play music from my phone instead of syncing? #WatchOS4 😕",Fri Oct 20 23:55:01 +0000 2017,2,2017-10-20 23:55:01+00:00,2017-10
906814,@AppleSupport my phone won’t receive texts or calls,Tue Oct 10 10:38:10 +0000 2017,2,2017-10-10 10:38:10+00:00,2017-10
906816,@AppleSupport @118101 why is my phone not connecting calls?!😩😩 very confused.,Tue Oct 10 10:26:38 +0000 2017,2,2017-10-10 10:26:38+00:00,2017-10
906818,"Dear @115858, iOS11 is so crazy that literally devours the battery of my iphone6s in four hours. Worst update ever.",Tue Oct 10 09:46:47 +0000 2017,2,2017-10-10 09:46:47+00:00,2017-10
906821,@AppleSupport how can I use my AppleWatch as an alarm clock when it’s charging and locked?,Tue Oct 10 10:02:44 +0000 2017,3,2017-10-10 10:02:44+00:00,2017-10
906824,@AppleSupport hi. Any way of speeding this up? https://t.co/PQfVqnRHtY,Thu Oct 05 22:36:38 +0000 2017,3,2017-10-05 22:36:38+00:00,2017-10
906827,"@AppleSupport Hi, Touch ID is not working.. kindly assist",Tue Oct 10 09:38:42 +0000 2017,6,2017-10-10 09:38:42+00:00,2017-10
906837,Majorly unimpressed with the #ios11 update.  Seriously @115858 how could you get it so wrong? @AppleSupport how can I reverse the update?,Sun Oct 08 21:10:55 +0000 2017,6,2017-10-08 21:10:55+00:00,2017-10
907057,Another bad thing about this phone update is that Twitter now keeps taking me back to about 9 hours ago whenever I open it,Sat Oct 21 00:08:55 +0000 2017,4,2017-10-21 00:08:55+00:00,2017-10
907059,IOS 11.0.3 causes my phone to freeze more than my blackberry did in 2010. @115858 @AppleSupport,Sat Oct 21 00:21:47 +0000 2017,2,2017-10-21 00:21:47+00:00,2017-10
907063,@AppleSupport whatsapp doesn’t show notifications on my iphone 6s unless i open the app though the notifications are turned on !! ☹️,Fri Oct 13 21:03:27 +0000 2017,4,2017-10-13 21:03:27+00:00,2017-10
907065,Getting real tired of my phone deleting texts and conversations without my approval @AppleSupport,Sat Oct 21 00:16:21 +0000 2017,2,2017-10-21 00:16:21+00:00,2017-10
907072,"Apple notes has become unusable on my phone. Notes haven't synced since September, I tried turning off and on iCloud and now NONE sync.",Fri Oct 20 23:40:45 +0000 2017,6,2017-10-20 23:40:45+00:00,2017-10
907337,@AppleSupport since running the update I can’t make any phone calls at all? Being home alone with a broken ankle this is not acceptable!,Tue Oct 10 11:37:49 +0000 2017,2,2017-10-10 11:37:49+00:00,2017-10
907339,"Very bad experience with apple care!MacbookPRO, gets HOT &amp; apple refuses to replace Faulty piece. #appledisappoints @AppleSupport  @116333",Tue Oct 10 11:42:16 +0000 2017,2,2017-10-10 11:42:16+00:00,2017-10
907341,I get text &amp; call alerts on my phone when it’s locked but when I unlock it they don’t show up so.. @115858 fix this shit,Tue Oct 10 11:31:21 +0000 2017,2,2017-10-10 11:31:21+00:00,2017-10
875916,A new generation of iPhone. Now available.,Fri Sep 22 00:08:39 +0000 2017,4,2017-09-22 00:08:39+00:00,2017-09
907348,@115858 since your shitty update all my numbers keep deleting themselves 🙄🙄🙄🙄,Tue Oct 10 10:39:12 +0000 2017,4,2017-10-10 10:39:12+00:00,2017-10
907353,Why can't I just download a whole album from iCloud? Makes you select ever single img &amp; download each individually. Absurd UX. @AppleSupport,Tue Oct 10 10:49:45 +0000 2017,4,2017-10-10 10:49:45+00:00,2017-10
907356,@AppleSupport I am done with Apple. Perfectly good handset ruined by another update. Thanks Apple.,Tue Oct 10 10:55:26 +0000 2017,2,2017-10-10 10:55:26+00:00,2017-10
907409,"@AppleSupport is there a way to make the screen shots automatically save to my photos, instead of having it pop up in the corner?",Fri Oct 13 19:24:17 +0000 2017,7,2017-10-13 19:24:17+00:00,2017-10
907418,@335476 @AppleSupport defo fraud https://t.co/HEq9QQcTTM,Fri Oct 13 19:28:44 +0000 2017,3,2017-10-13 19:28:44+00:00,2017-10
907424,"@AppleSupport @115858 Me ha llegado este mail y no he comprado nada hoy , pueden verificar si esto es una #estafa ? @23080 https://t.co/NRzYKVQQEa",Fri Oct 13 17:32:28 +0000 2017,5,2017-10-13 17:32:28+00:00,2017-10
907429,@115858 @AppleSupport how come I updated my phone to iOS 11 and now it shuts down all the time I don’t have money for an iPhone 8 fuck u,Fri Oct 13 18:57:13 +0000 2017,4,2017-10-13 18:57:13+00:00,2017-10
907432,So pissed off with my phone @AppleSupport sort it out,Fri Oct 13 19:15:04 +0000 2017,2,2017-10-13 19:15:04+00:00,2017-10
907436,@AppleSupport since last IOS 11.0.3 I don’t receive Whatsapp notifications,Fri Oct 13 19:23:59 +0000 2017,6,2017-10-13 19:23:59+00:00,2017-10
907442,@AppleSupport 6s just started making a v high pitched screeching noise out of the blue. running 11.0.1. It was very odd. Is it a known bug?,Fri Oct 13 19:18:52 +0000 2017,4,2017-10-13 19:18:52+00:00,2017-10
907445,"Meu iPhone se está inutilizável, cheio de bugs após atualização para 11.02 @AppleSupport #iphone #ios11",Fri Oct 13 19:13:53 +0000 2017,2,2017-10-13 19:13:53+00:00,2017-10
907447,@AppleSupport why is this update effecting Apple Music y’all need to fix it,Fri Oct 13 19:21:56 +0000 2017,2,2017-10-13 19:21:56+00:00,2017-10
907450,"Get it together @115858 , this has been the 3rd update this month",Fri Oct 13 14:39:19 +0000 2017,3,2017-10-13 14:39:19+00:00,2017-10
907503,@AppleSupport can you pls fix the phones?? Mines been constantly freezing https://t.co/XHtTVg42Lb,Sat Oct 21 00:15:56 +0000 2017,4,2017-10-21 00:15:56+00:00,2017-10
907507,What’s going on with my iPhone 7 battery since the iOS 11.0.3 update @AppleSupport 100% charged at 6am. 6% by 11am with normal work usage 😤,Tue Oct 17 20:54:00 +0000 2017,3,2017-10-17 20:54:00+00:00,2017-10
908008,I can't send messages on my phone and it's really pissing me off @115858,Sat Oct 21 00:33:07 +0000 2017,2,2017-10-21 00:33:07+00:00,2017-10
908010,Oye  @115858 @AppleSupport what’s the deal with the fucking keyboard lag of the new iOS? Are you gonna fix it anytime soon?,Sat Oct 21 00:29:32 +0000 2017,2,2017-10-21 00:29:32+00:00,2017-10
908012,SO sick of @115858 and OS. I have an i7 2.3 with 16gb ram and it is slow as molasses. Unusable! Tim Cook should be embarrassed of such crap!😡,Sat Oct 21 00:32:28 +0000 2017,2,2017-10-21 00:32:28+00:00,2017-10
908014,I’m stressed @AppleSupport.. I’m trying to add songs to my library on Apple Music and it’s not working 😩,Sat Oct 21 00:31:26 +0000 2017,2,2017-10-21 00:31:26+00:00,2017-10
908017,@AppleSupport i miss some pictures in my iCloud. Can you help me out? https://t.co/zaqjDfaixb,Sat Oct 21 00:20:02 +0000 2017,4,2017-10-21 00:20:02+00:00,2017-10
908085,@130713 Sad that watchOS 4 doesn’t allow me to use the @115858 Watch as my iPhone’s music control – one of the reasons I got this watch!,Tue Oct 10 12:33:31 +0000 2017,4,2017-10-10 12:33:31+00:00,2017-10
908094,@115858 there is a bug in iOS 11. When I turn off wifi/mobile data from the control centre it still shows on in the settings.,Tue Oct 10 12:10:20 +0000 2017,3,2017-10-10 12:10:20+00:00,2017-10
908096,@115858 @AppleSupport my iPhone 6 has become so slow after updating to ios 11 that i feel micromax is faster. Not fair #apple #getbetter,Tue Oct 10 11:34:23 +0000 2017,2,2017-10-10 11:34:23+00:00,2017-10
908108,@115858 @AppleSupport #iTunes @118721 scam alert! https://t.co/cnd3RQsL6Q,Tue Oct 10 11:47:40 +0000 2017,2,2017-10-10 11:47:40+00:00,2017-10
908110,Thank @115858 for the update that causes my phone to go from 100% to 35% over night with only 2 notifications... (11:30pm-6:30am)#ios11,Tue Oct 10 11:53:07 +0000 2017,2,2017-10-10 11:53:07+00:00,2017-10
908112,@AppleSupport What’s the plan for increased battery life? I literally went from 78% to 39% in an hour. #iphone #apple 📱🔋,Tue Oct 10 11:06:24 +0000 2017,2,2017-10-10 11:06:24+00:00,2017-10
908228,@AppleSupport can you run a diognostiv6 on my phone it won't turn on just flashes a white screen with black apple logo,Fri Oct 13 18:24:50 +0000 2017,5,2017-10-13 18:24:50+00:00,2017-10
908236,#iOS11 battery life sucks in iPhone7. Have to charge twice a day and by evening it’s almost dead.please fix this @115858 @AppleSupport,Fri Oct 13 18:20:37 +0000 2017,2,2017-10-13 18:20:37+00:00,2017-10
908239,@AppleSupport is there a way to block all call from a certain area code?,Fri Oct 13 18:10:47 +0000 2017,4,2017-10-13 18:10:47+00:00,2017-10
908471,"@AppleSupport having some trouble since updating my iPhone to #ios1103 
I can’t seem to download music on Apple Music and access playlists ?",Sat Oct 21 00:53:25 +0000 2017,4,2017-10-21 00:53:25+00:00,2017-10
908474,Since @AppleSupport released the new iPhone 8 my iPhone 7 Plus ( brand new ) freezes for over 10 minutes constantly.,Sat Oct 21 00:57:01 +0000 2017,2,2017-10-21 00:57:01+00:00,2017-10
908476,.@AppleSupport What is up with me not being able to listen to my playlists offline?,Sat Oct 21 00:51:10 +0000 2017,2,2017-10-21 00:51:10+00:00,2017-10
908478,@115858 the PS Vue app is not working on my apple tv4.  Whats going on?,Sat Oct 21 00:52:17 +0000 2017,2,2017-10-21 00:52:17+00:00,2017-10
908480,My #iPhone7Plus is laughably bad since the 8 came out. @115858 is there any updates on the way?,Sat Oct 21 00:49:14 +0000 2017,2,2017-10-21 00:49:14+00:00,2017-10
908484,"You don’t say? No apps running in background, dimmed to lowest lighting, and battery draining by the second. 👎🏻 https://t.co/jHEhEGQyOq",Fri Oct 20 20:32:00 +0000 2017,3,2017-10-20 20:32:00+00:00,2017-10
908486,Fully on board the “old iPhones only suck when new ones come out” Conspiracy train. My battery lost 9% typing this. @AppleSupport #staywoke,Sat Oct 21 00:40:45 +0000 2017,2,2017-10-21 00:40:45+00:00,2017-10
908488,Anyone else have the connect to @115858 TV app dialogue box keep popping up almost everyday ? Cc// @5147 @219385 @335762 @23886 https://t.co/GGJVoRAQtc,Sat Oct 21 00:37:18 +0000 2017,2,2017-10-21 00:37:18+00:00,2017-10
908490,"Sempre tive apple e nunca tive problema, mas tenho um iphone 7Plus faz 5 meses e o microfone já ta com problema! 😢😭 @AppleSupport @115858",Sat Oct 21 00:40:22 +0000 2017,2,2017-10-21 00:40:22+00:00,2017-10
908493,@115858 what’s up with the battery drain in the 11.0.3 update?,Sat Oct 21 00:43:26 +0000 2017,4,2017-10-21 00:43:26+00:00,2017-10
908496,Not sure if i mentioned it or not but this @115858 update sucks big time! My phone is shit now. That is all.,Sat Oct 21 00:47:27 +0000 2017,2,2017-10-21 00:47:27+00:00,2017-10
908498,"@AppleSupport Please fix iOS 11 issues. Can I get an appointment at apple store, Smith Haven mall, Lake Grove, NY",Sat Oct 21 00:40:52 +0000 2017,2,2017-10-21 00:40:52+00:00,2017-10
908586,Synced #iPhone to #mac &amp; now music app crashes!?! Wouldn't happen if #SteveJobs was still in charge! Fix in 11.1? @115948 @AppleSupport,Tue Oct 10 13:15:24 +0000 2017,2,2017-10-10 13:15:24+00:00,2017-10
908588,"Hey @115858 can we please be able to leave low battery mode on indefinitely, regardless of amount charged.",Tue Oct 10 12:42:13 +0000 2017,2,2017-10-10 12:42:13+00:00,2017-10
908590,"@115858 iPhone é tudo de bom, o problema é estas novas atualizações que comem minha bateria em 5 minutos",Tue Oct 10 13:02:36 +0000 2017,2,2017-10-10 13:02:36+00:00,2017-10
908592,@AppleSupport Please update the ios11 due to the fact that wifi stays on all the damn mf time,Tue Oct 10 12:53:12 +0000 2017,2,2017-10-10 12:53:12+00:00,2017-10
908603,e niente. sta cosa che dall’app o dal sito di apple non riesco ad usare la AMEX con ApplePay è alquanto ridicola. @AppleSupport,Tue Oct 10 12:57:14 +0000 2017,2,2017-10-10 12:57:14+00:00,2017-10
908605,"#ios1102 make my iPhone unsupported by my car stereo, both Music and Spotify. Remote on EarPods doesn’t work properly. 👎🏽👎🏽👎🏽@AppleSupport https://t.co/yqbrwAdiAe",Tue Oct 10 12:45:47 +0000 2017,2,2017-10-10 12:45:47+00:00,2017-10
908609,@115858 #bugreport top most line does not appear proper. https://t.co/D2dOHnbi8v,Tue Oct 10 12:56:56 +0000 2017,2,2017-10-10 12:56:56+00:00,2017-10
908613,"@AppleSupport so my iphone sixplus battery is terrible now, 100 just 15min ago, now 79% battery life! #wtf #applesucks",Tue Oct 10 12:55:48 +0000 2017,4,2017-10-10 12:55:48+00:00,2017-10
908620,@AppleSupport I have so many troubles with iOS 11 on my iPhone 7. I can’t believe 🍏 dare released this shit. I really miss Steve Jobs,Tue Oct 10 12:29:17 +0000 2017,2,2017-10-10 12:29:17+00:00,2017-10
908632,Hey @AppleSupport look at my screen... it’s actually two minutes white screen captured only a minute of it. Notice the time. https://t.co/AtAXwF3hid,Tue Oct 10 11:59:19 +0000 2017,4,2017-10-10 11:59:19+00:00,2017-10
908635,@AppleSupport hello ! all of a sudden all my attempt to make calls has failed ..happened over past two hours ..tried all solutions no luck,Tue Oct 10 12:30:26 +0000 2017,2,2017-10-10 12:30:26+00:00,2017-10
908938,@335884 Thanks for reaching out. We'd like you to try these sync troubleshoots: https://t.co/3atZ0YoCW4. Let us know how it goes.,Sun Oct 08 12:47:54 +0000 2017,5,2017-10-08 12:47:54+00:00,2017-10
908947,Am I the only one experiencing problem with iPhone speaker when calling? No sound at all. @AppleSupport,Tue Oct 10 13:28:20 +0000 2017,2,2017-10-10 13:28:20+00:00,2017-10
908951,It’s been 18 days since I was supposed to get my Apple Watch 😒 what is going on @118101 @AppleSupport,Tue Oct 10 12:49:44 +0000 2017,4,2017-10-10 12:49:44+00:00,2017-10
908961,@AppleSupport #IOS_11 is the worst update my 7 plus battery is suffering with no acknowledgement nor useful support case no 100318672550,Tue Oct 10 12:34:29 +0000 2017,2,2017-10-10 12:34:29+00:00,2017-10
908969,Desde que instale la última actualización de soft mi iPhone es más lento que nada!!!! @12228  @115858 @AppleSupport,Tue Oct 10 13:22:11 +0000 2017,2,2017-10-10 13:22:11+00:00,2017-10
908971,Que ya puse 80 veces mis claves y pues no. Qué se hace bros @AppleSupport @115858 https://t.co/fXNJv6obdx,Tue Oct 10 13:14:47 +0000 2017,2,2017-10-10 13:14:47+00:00,2017-10
909068,I just love when @115858 has a software update that makes my phone randomly start malfunctioning #SaidNoOneEver,Sat Oct 21 01:06:33 +0000 2017,2,2017-10-21 01:06:33+00:00,2017-10
909070,@AppleSupport hi 😊! I have some issues with my controle center on my iPhone 8 plus,Sat Oct 21 01:00:57 +0000 2017,2,2017-10-21 01:00:57+00:00,2017-10
909072,@AppleSupport Hi! I got a message on my phone that I needed to do something w/ my iCloud. Now I can't access my iMessages on my MacBook.,Sat Oct 21 00:59:49 +0000 2017,2,2017-10-21 00:59:49+00:00,2017-10
909075,@AppleSupport Please fix Do Not Disturb on iOS11. Still getting calls when it’s turned on and “allow calls from no one”,Sat Oct 21 00:58:30 +0000 2017,3,2017-10-21 00:58:30+00:00,2017-10
909077,My phone been freezing so much now @AppleSupport !! https://t.co/ePgdO47WOQ,Sat Oct 21 00:51:46 +0000 2017,2,2017-10-21 00:51:46+00:00,2017-10
909794,Used 40% battery on my iPhone 7Plus in 1 hour. GG @AppleSupport @115858 #apple #iphone #battery,Tue Oct 10 13:17:05 +0000 2017,2,2017-10-10 13:17:05+00:00,2017-10
909796,@AppleSupport can you fix the way IOS 11 displays Excel files through the Mail app on iPhone? It distorts the formatting.,Tue Oct 10 14:01:38 +0000 2017,2,2017-10-10 14:01:38+00:00,2017-10
909798,My Apple Watch is not normal working!Need help! @AppleSupport @115858 @116333 https://t.co/T4PrScTjkr,Tue Oct 10 13:33:06 +0000 2017,2,2017-10-10 13:33:06+00:00,2017-10
909801,@AppleSupport #ios1102 in message 🤔 https://t.co/qTNDJNGc2m,Tue Oct 10 14:02:34 +0000 2017,5,2017-10-10 14:02:34+00:00,2017-10
909805,@AppleSupport my control panel can’t be swiped up when i open the applications and it only can be swiped up in home. Can you help?,Tue Oct 10 13:48:40 +0000 2017,2,2017-10-10 13:48:40+00:00,2017-10
909807,"@AppleSupport since updating to iOS 11, every time I tap near my home button on my i7+ I hear a clicking kinda noise... is this normal?!",Tue Oct 10 13:07:55 +0000 2017,2,2017-10-10 13:07:55+00:00,2017-10
909809,@115858 o IOS 11 veio para acabar com o iPhone? Cada dia um problema diferente...,Tue Oct 10 13:53:25 +0000 2017,2,2017-10-10 13:53:25+00:00,2017-10
909813,"Seriously @115858, my iPhone’s heating up again,battery life has gone from 88% to 62% in a blink of an eye! Keypad freezing etc etc 😡😤 #Fedup",Tue Oct 10 13:56:38 +0000 2017,2,2017-10-10 13:56:38+00:00,2017-10
909820,@AppleSupport I have been trying to update my Apple Watch for 5 days now and it is just stuck like this ☹️ How can I fix it? https://t.co/uBCQDUlg05,Tue Oct 10 13:45:42 +0000 2017,2,2017-10-10 13:45:42+00:00,2017-10
909826,"@115858 great recent update, my Iphone dies midday and my extra @115858 battery case that I have had for a few months stopped working #wtf",Tue Oct 10 13:49:37 +0000 2017,2,2017-10-10 13:49:37+00:00,2017-10
909828,Yo @115858 your new iOS keeps freezing my iPhone 7+. Figure this shit out already damn,Tue Oct 10 13:42:48 +0000 2017,2,2017-10-10 13:42:48+00:00,2017-10
909830,@AppleSupport can’t charge my iPhone 6 after installing #iOS11. Tried 3 different charging cables #Apple #iphone,Tue Oct 10 13:28:19 +0000 2017,2,2017-10-10 13:28:19+00:00,2017-10
910433,"@AppleSupport Just purchased an album on iTunes &amp; even though it looks like it's downloading, it seems to be stuck (only done 6 of 13 items)",Fri Oct 13 19:52:03 +0000 2017,8,2017-10-13 19:52:03+00:00,2017-10
